,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,games_played,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,points_per_game,pp90,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,vapm,web_name,yellow_cards
433,0,0,45,,,1,3,,-1,1,-3,3,150.4,16,11,,,0,3,0.7,0.7,1,John,1.7,6,8,0,28.0,56,31,0,69.6,158,61,498,,,52,0,1,4,0,,1.3,1.4457831325301203,0,0,Lundstram,3.7,0,,a,15,49,60,96,53,8,33502,894,564395,36044,0.3,1.5,-0.12820512820512822,Lundstram,3
434,0,0,35,,,0,4,,0,0,-1,1,66.9,87,60,,,0,3,0.3,0.3,2,Ben,1.3,4,4,0,14.5,155,79,0,37.6,241,98,269,,,49,0,0,,0,,1.8,2.342007434944238,0,0,Osborn,0.0,0,,a,15,49,41,144,78,7,630,110,1669,143,0.3,1.4,-0.0510204081632653,Osborn,0
435,1,0,31,,,0,,,0,0,-3,3,68.1,85,11,,,0,4,1.7,1.7,5,Oliver,2.7,6,8,0,24.0,72,18,0,48.8,210,20,342,,,57,0,0,,0,,1.8,2.894736842105263,0,0,McBurnie,0.3,0,,a,15,49,123,39,19,11,8798,1092,40017,1738,0.5,1.9,-0.029239766081871357,McBurnie,1
436,0,0,0,0,0,0,,,0,0,-2,2,0.0,573,67,,,0,4,0.0,0.0,0,Lys,0.0,0,0,0,0.0,577,68,0,0.0,573,64,0,Toe Injury - Expected back 19 Dec,2020-09-15T02:00:14.452284Z,58,0,0,,0,,0.0,0.0,0,0,Mousset,0.1,0,,i,15,49,0,574,68,0,1589,222,26726,413,0.0,0.0,0.0,Mousset,0
437,0,1,75,100,100,0,,,0,0,0,0,84.5,55,40,,,0,3,2.3,2.3,7,Sander,3.3,6,7,1,25.8,66,38,0,99.0,92,33,464,,2020-09-08T09:30:15.344354Z,50,0,0,3,0,,2.5,2.90948275862069,0,0,Berge,0.2,0,,a,15,49,74,72,41,15,8460,2826,8954,1010,0.7,3.0,0.1,Berge,2
438,0,0,9,100,100,1,,,0,0,0,0,36.6,150,91,,,0,3,-0.3,-0.3,1,Oliver,0.7,4,2,0,10.8,199,95,0,5.8,352,160,254,,2020-10-07T15:30:15.050627Z,45,0,0,,0,,1.8,2.4803149606299213,0,0,Burke,0.9,0,,a,15,49,71,79,45,7,73812,1313,78028,4591,0.2,1.6,-0.05555555555555555,Burke,0
439,0,0,0,0,0,0,,,0,0,0,0,0.0,540,217,,,0,3,0.0,0.0,0,Luke,0.0,0,0,0,0.0,552,217,0,0.0,548,217,0,Joined Nottingham Forest on loan until the end of the season on 28/8. - Expected back 01 Jul,2020-08-29T10:00:06.979778Z,50,0,0,,0,,0.0,0.0,0,0,Freeman,0.0,0,,n,15,49,0,530,213,0,276,29,406,50,0.0,0.0,0.0,Freeman,0
440,0,0,93,,,0,,,0,0,-1,1,10.0,279,2,,,0,1,1.3,1.3,2,Aaron,2.3,6,9,0,15.2,143,5,0,139.6,37,6,540,,,49,0,0,,0,,2.3,2.3333333333333335,0,21,Ramsdale,3.4,0,,a,15,49,2,316,1,14,52652,1456,302347,23181,0.5,2.9,0.06802721088435376,Ramsdale,0
441,0,0,35,,,0,,,0,0,0,0,14.9,239,71,,,0,2,-0.7,-0.7,1,Ethan,0.3,3,4,0,7.4,263,89,0,54.8,194,82,239,,,45,0,0,,0,,1.3,1.506276150627615,0,0,Ampadu,0.6,0,,a,15,49,4,298,100,4,14665,842,36141,2364,0.1,0.9,-0.14814814814814817,Ampadu,0
442,0,0,0,,,0,,,0,0,-1,1,0.0,450,184,,,0,2,-1.0,-1.0,0,Jayden,0.0,0,0,0,0.0,472,185,0,0.0,467,185,0,,,44,0,0,,0,,0.0,0.0,0,0,Bogle,0.1,0,,a,15,49,0,419,169,0,971,73,5245,322,0.0,0.0,0.0,Bogle,0
443,0,0,3,100,75,0,,,0,0,-1,1,0.1,365,138,,,0,2,-0.7,-0.5,0,Max,0.3,1,0,0,0.1,390,140,0,1.2,381,138,18,,2020-10-18T13:30:20.599498Z,44,0,0,,0,,1.0,5.0,0,0,Lowe,0.1,0,,a,15,49,0,410,165,1,654,47,3097,292,0.1,0.2,-0.22727272727272727,Lowe,0
444,0,0,0,,,0,,,0,0,0,0,0.0,373,144,,,0,2,-1.0,-1.0,0,Phil,0.0,0,0,0,0.0,395,144,0,0.0,391,145,0,,,40,0,0,,0,,0.0,0.0,0,0,Jagielka,0.6,0,,a,15,49,0,332,119,0,42701,2948,18789,2600,0.0,0.0,0.0,Jagielka,0
445,0,0,0,,,0,,,0,0,0,0,0.0,388,16,,,0,1,-1.0,-1.0,0,Michael,0.0,0,0,0,0.0,410,36,0,0.0,406,36,0,,,40,0,0,,0,,0.0,0.0,0,0,Verrips,0.2,0,,a,15,49,0,349,13,0,12036,4904,1177,678,0.0,0.0,0.0,Verrips,0
446,1,0,24,100,0,0,,,0,0,-2,2,54.1,108,71,,,0,3,1.5,0.0,0,Theo,1.5,2,4,0,9.0,236,104,0,26.8,279,115,102,,2020-10-17T16:00:16.939415Z,58,0,0,,0,,3.0,5.294117647058823,0,0,Walcott,0.2,0,,a,16,20,9,260,135,6,7499,2093,15280,857,0.3,1.0,0.1724137931034483,Walcott,0
447,0,0,7,,,0,,,0,0,-2,2,0.6,350,47,,,0,4,0.7,0.2,0,Shane,0.7,4,1,0,0.7,378,49,0,2.0,377,44,25,,,53,0,0,,0,,1.0,14.4,0,0,Long,0.7,0,,a,16,20,6,289,46,4,23433,1163,80922,5595,0.1,0.8,-0.18867924528301888,Long,0
448,0,2,100,,,3,2,,0,0,0,0,105.9,39,8,2,,0,2,4.3,3.8,6,Ryan,4.3,6,9,0,21.4,89,18,0,72.0,152,60,540,,,50,0,0,,0,,3.7,3.666666666666667,0,0,Bertrand,1.4,0,,a,16,20,37,156,37,22,45002,10233,50861,3101,0.9,4.4,0.3333333333333333,Bertrand,1
449,0,2,113,,,3,,,0,0,0,0,0.0,463,38,,,1,1,5.3,4.8,6,Alex,5.3,6,9,0,10.6,202,12,0,105.2,80,12,540,,,45,0,0,,0,,4.0,4.0,0,12,McCarthy,19.1,0,,a,16,20,0,435,35,24,466243,45719,614725,22228,1.2,5.3,0.4444444444444444,McCarthy,0
450,0,3,75,,,3,,,0,0,0,0,51.0,116,73,,,0,3,5.0,4.5,3,Oriol,5.0,6,6,1,22.1,81,48,0,128.2,47,15,500,,,45,0,0,,0,,3.3,3.6,0,0,Romeu Vidal,4.6,0,,a,16,20,42,139,75,20,231188,38841,200570,18367,1.1,4.4,0.29629629629629634,Oriol Romeu,2
451,0,0,20,100,100,1,,,0,0,-1,1,32.4,165,102,3,,0,3,2.0,1.5,3,Nathan,2.0,4,4,0,10.5,206,97,0,22.4,293,121,291,,2020-09-17T01:30:16.446019Z,64,0,0,,0,,2.0,2.4742268041237114,0,0,Redmond,0.2,0,,a,16,20,51,111,60,8,14670,1423,58427,847,0.3,1.2,0.0,Redmond,0
452,2,7,154,,,3,,,0,0,0,0,73.7,73,7,,,1,4,6.3,5.8,10,Danny,6.3,6,9,4,49.3,13,6,0,203.4,13,5,540,,,85,0,0,1,0,,6.8,6.833333333333333,0,0,Ings,18.8,0,,a,16,20,216,15,9,41,665050,96608,967085,39118,0.7,4.8,0.5686274509803921,Ings,0
453,0,0,23,,,0,,,0,0,-2,2,1.9,319,111,,,0,2,0.0,-0.5,0,Jack,0.0,2,6,0,4.8,306,105,0,28.8,271,110,180,,,48,0,0,,0,,0.5,0.5,0,0,Stephens,0.2,0,,a,16,20,17,224,70,1,2383,238,21832,1489,0.0,0.2,-0.3125,Stephens,1
454,1,0,45,100,75,3,,,0,0,0,0,75.7,68,50,,,0,3,3.0,1.9,3,Stuart,3.0,4,3,0,17.2,127,68,0,51.0,206,82,332,,2020-10-07T14:30:16.447962Z,55,0,0,,0,,3.5,3.795180722891566,0,0,Armstrong,0.2,0,,a,16,20,45,131,71,14,7583,1228,20545,803,0.5,2.5,0.2727272727272727,Armstrong,0
455,0,1,123,,,3,,,0,0,0,0,15.0,238,70,,,0,2,6.7,6.2,6,Jannik,6.7,5,3,1,19.8,102,22,0,140.8,35,11,405,,,45,0,0,,0,,5.4,6.0,0,0,Vestergaard,2.9,0,,a,16,20,42,140,32,27,179763,94472,32300,5901,1.5,6.0,0.7555555555555556,Vestergaard,0
456,0,3,112,,,3,1,,0,0,-2,2,138.1,25,19,1,,1,3,5.3,4.8,11,James,5.3,6,9,1,30.1,54,29,0,106.6,78,28,540,,,58,0,0,2,0,,3.8,3.833333333333333,0,0,Ward-Prowse,2.0,0,,a,16,20,56,105,56,23,47987,20479,201127,6033,0.9,4.0,0.31609195402298856,Ward-Prowse,0
457,0,0,0,0,0,0,,,0,0,-1,1,0.0,435,31,,,0,1,0.0,0.0,0,Angus,0.0,0,0,0,0.0,458,51,0,0.0,453,51,0,Joined Stoke City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T22:00:21.540087Z,44,0,0,,0,,0.0,0.0,0,0,Gunn,0.2,0,,n,16,20,0,403,28,0,1658,18,11971,1180,0.0,0.0,0.0,Gunn,0
458,0,0,0,0,0,0,,,0,0,-1,1,0.0,562,227,,,0,3,0.0,0.0,0,Sofiane,0.0,0,0,0,0.0,569,227,0,0.0,565,227,0,Joined Angers on a permanent deal on 5/10,2020-10-05T21:00:12.104758Z,54,0,0,,0,,0.0,0.0,0,0,Boufal,0.0,0,,u,16,20,0,559,225,0,577,7,4138,216,0.0,0.0,0.0,Boufal,0
459,0,0,0,0,0,0,,,0,0,-1,1,0.0,441,179,,,0,3,0.0,0.0,0,Josh,0.0,0,0,0,0.0,464,179,0,0.0,459,179,0,Joined Doncaster Rovers on loan until January on 16/10. - Expected back 01 Feb,2020-10-16T11:00:15.652806Z,44,0,0,,0,,0.0,0.0,0,0,Sims,0.1,0,,n,16,20,0,409,165,0,5470,180,10954,1441,0.0,0.0,0.0,Sims,0
460,1,0,116,,,3,,,0,0,0,0,51.7,114,27,,,0,2,3.7,3.2,5,Kyle,3.7,6,9,0,20.0,101,21,0,112.0,70,21,540,,,45,0,0,,0,,3.5,3.5,0,0,Walker-Peters,10.9,0,,a,16,20,36,161,40,21,381329,34715,400772,16711,0.8,4.7,0.3333333333333333,Walker-Peters,3
461,0,2,116,,,3,,,0,0,0,0,14.4,244,73,,,0,2,4.3,3.8,6,Jan,4.3,6,9,0,12.6,179,60,0,88.4,111,37,495,,,45,0,0,,0,,3.7,4.0,0,0,Bednarek,2.2,0,,a,16,20,23,195,55,22,43749,7882,96051,3614,1.0,4.9,0.37037037037037035,Bednarek,0
462,2,4,87,,,3,,,0,0,-2,2,70.7,82,10,,,1,4,7.0,6.5,8,Che,7.0,6,8,2,41.8,24,14,0,133.2,45,11,495,,,58,0,0,,0,,4.8,5.272727272727273,0,0,Adams,2.1,0,,a,16,20,213,17,11,29,121187,41407,270145,10127,1.2,5.0,0.48850574712643674,Adams,1
463,0,0,0,,,0,,,0,0,-2,2,0.0,517,201,,,0,2,0.0,-0.5,0,Yan,0.0,0,0,0,0.0,531,201,0,0.0,527,201,0,,,48,0,0,,0,,0.0,0.0,0,0,Valery,0.1,0,,a,16,20,0,502,192,0,710,74,4154,257,0.0,0.0,0.0,Valery,0
464,0,0,8,0,0,0,,,0,0,0,0,4.1,301,157,,,0,3,0.0,0.0,0,William,0.0,2,4,0,1.1,370,168,0,7.2,347,156,111,Thigh injury - Unknown return date,2020-10-23T16:00:20.959746Z,45,0,0,,0,,1.5,2.4324324324324325,0,0,Smallbone,0.3,0,,i,16,20,0,459,179,3,23066,28,32006,3588,0.0,0.7,-0.1111111111111111,Smallbone,0
465,0,0,0,,,0,,,0,0,0,0,0.0,392,151,,,0,2,0.0,-0.5,0,Jake,0.0,0,0,0,0.0,414,151,0,0.0,410,152,0,,,40,0,0,,0,,0.0,0.0,0,0,Vokins,1.3,0,,a,16,20,0,353,128,0,28536,1600,43375,3708,0.0,0.0,0.0,Vokins,0
466,0,0,2,,,0,,,0,0,-2,2,0.1,367,49,,,0,4,0.0,-0.5,0,Michael,0.0,1,0,0,0.1,391,52,0,0.4,383,46,13,,,48,0,0,,0,,1.0,6.923076923076923,0,0,Obafemi,1.2,0,,a,16,20,0,504,57,1,43995,1438,139335,9249,0.0,0.2,-0.20833333333333334,Obafemi,0
467,1,0,37,0,0,1,,,0,0,0,0,7.2,283,152,,,0,3,0.0,0.0,0,Moussa,1.7,4,5,1,8.7,243,107,0,35.4,251,99,233,Hamstring injury - Unknown return date,2020-10-15T11:30:20.422823Z,55,0,0,,0,,3.5,5.407725321888412,0,0,Djenepo,0.1,0,,i,16,20,46,127,68,14,11946,27,14693,1444,0.3,2.5,0.2727272727272727,Djenepo,1
468,0,0,0,0,0,0,,,0,0,-2,2,0.0,415,170,,,0,2,0.0,0.0,0,Mohammed,0.0,0,0,0,0.0,438,171,0,0.0,434,172,0,Lack of match fitness - Expected back 21 Nov,2020-09-19T03:00:16.950625Z,43,0,0,,0,,0.0,0.0,0,0,Salisu,0.1,0,,i,16,20,0,381,152,0,769,41,16635,756,0.0,0.0,0.0,Salisu,0
469,0,0,0,,,0,,,0,0,0,0,0.0,375,6,,,0,1,0.0,-0.5,0,Fraser,0.0,0,0,0,0.0,397,26,0,0.0,393,26,0,,,40,0,0,,0,,0.0,0.0,0,0,Forster,3.2,0,,a,16,20,0,334,3,0,203652,12216,47411,5106,0.0,0.0,0.0,Forster,0
470,0,0,9,,,0,,,-1,1,-1,1,1.8,321,162,,,0,3,0.3,-0.2,0,Nathan,0.3,3,2,0,0.7,376,170,0,3.0,371,167,48,,,44,0,0,,0,,1.0,5.625,0,0,Tella,0.4,0,,a,16,20,3,304,152,3,30924,7608,17587,2140,0.1,0.7,-0.22727272727272727,Tella,0
471,0,0,6,,,0,,,0,0,0,0,11.7,267,148,,,0,3,1.0,0.5,1,Ibrahima,1.0,2,0,0,2.0,350,157,0,3.4,368,165,7,,,45,0,0,,0,,1.0,25.71428571428571,0,0,Diallo,0.0,0,,a,16,20,4,299,150,2,1172,300,376,129,0.2,0.4,-0.2222222222222222,Diallo,0
472,0,0,3,,,0,,,0,0,0,0,0.0,482,53,,,0,4,1.1,0.6,1,Daniel,1.0,1,0,0,0.0,499,55,0,0.0,495,51,1,,,45,0,0,,0,,1.0,90.0,0,0,N'Lundulu,0.0,0,,a,16,20,0,456,54,1,2807,2807,489,489,0.2,0.2,-0.2222222222222222,N'Lundulu,0
473,0,2,93,,,1,,,0,0,0,0,0.0,564,62,,,0,1,4.5,4.5,9,Hugo,4.0,6,8,0,9.7,226,16,0,96.4,96,16,540,,,55,0,0,,0,,3.2,3.166666666666667,0,14,Lloris,5.7,0,,a,17,6,0,564,62,19,192443,14732,181894,13979,0.7,3.5,0.2121212121212121,Lloris,0
474,0,0,0,0,0,0,,,0,0,-2,2,0.0,500,197,,,0,2,0.0,0.0,0,Danny,0.0,0,0,0,0.0,516,197,0,0.0,512,197,0,Not included in Spurs' 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:19.169802Z,48,0,0,,0,,0.0,0.0,0,0,Rose,0.2,0,,n,17,6,0,478,186,0,3460,7,21918,2367,0.0,0.0,0.0,Rose,0
475,0,0,51,100,100,1,,,0,0,-2,2,31.5,168,104,,,0,3,2.8,2.8,3,Moussa,2.3,4,5,0,8.6,245,108,0,54.2,196,77,315,,2020-09-27T16:00:17.236494Z,48,0,0,,0,,2.0,2.2857142857142856,0,0,Sissoko,0.4,0,,a,17,6,0,479,192,8,14981,2480,30625,2179,0.5,1.7,0.0,Sissoko,0
476,0,2,55,,,1,,,0,0,-1,1,24.9,190,53,,,0,2,3.5,3.5,8,Toby,3.0,3,4,0,10.4,208,72,0,76.8,136,50,270,,,54,0,0,,0,,3.7,3.666666666666667,0,0,Alderweireld,1.8,0,,a,17,6,2,318,110,11,38115,7987,118887,3871,0.6,2.0,0.3086419753086419,Alderweireld,0
477,1,0,26,100,100,0,3,,0,0,-1,1,29.1,178,106,1,,0,3,0.8,0.8,1,Erik,0.3,4,3,0,14.4,157,80,0,23.8,288,118,118,,2020-10-18T17:30:12.639025Z,59,0,0,,0,,1.5,4.576271186440678,0,0,Lamela,0.2,0,,a,17,6,91,53,31,6,8995,655,14287,1244,0.1,1.0,-0.0847457627118644,Lamela,1
478,8,9,245,,,1,,,1,-1,4,-4,160.6,13,1,4,,3,4,12.8,12.8,5,Harry,12.3,6,7,5,89.7,2,1,1,364.0,1,1,533,,,109,0,0,1,0,,10.8,10.97560975609756,0,0,Kane,42.3,0,,a,17,6,372,2,1,65,2318926,246984,510469,16484,1.1,6.0,0.8103975535168196,Kane,0
479,1,1,60,100,100,0,,,0,0,-3,3,30.0,174,45,,,0,2,4.8,4.8,0,Serge,4.3,2,4,1,18.4,115,32,0,94.2,100,33,180,,2020-09-19T02:30:14.062101Z,52,0,0,,0,,6.5,6.499999999999999,0,0,Aurier,2.5,0,,a,17,6,60,95,15,13,126999,10707,213440,21166,0.8,2.5,0.8653846153846153,Aurier,0
480,2,10,227,100,100,2,1,,1,-1,5,-5,214.3,4,4,6,,4,3,14.5,14.5,11,Heung-Min,14.0,6,4,8,86.1,3,2,1,347.2,2,1,466,,2020-09-27T16:00:17.251688Z,95,0,0,2,0,,11.5,13.326180257510728,0,0,Son,57.8,0,,a,17,6,298,8,3,69,4157280,349604,2111946,10691,1.5,7.3,1.0,Son,0
481,0,0,76,100,50,1,,,-1,1,-1,1,3.8,303,99,5,,0,2,3.2,1.6,6,Eric,2.7,5,5,0,9.5,230,78,0,86.8,116,40,450,,2020-10-14T11:30:18.535866Z,49,0,0,,0,,2.6,2.6,0,0,Dier,1.2,0,,a,17,6,4,302,103,13,48938,8074,91080,5068,0.6,2.7,0.12244897959183675,Dier,0
482,0,1,31,,,1,,,0,0,-1,1,40.7,141,88,,,0,3,1.5,1.5,1,Lucas,1.0,6,5,1,20.5,95,55,0,43.6,221,89,339,,,69,0,0,,0,,2.7,4.2477876106194685,0,0,Rodrigues Moura da Silva,1.6,0,,a,17,6,121,40,21,16,69212,3161,136633,10576,0.1,2.3,0.09661835748792268,Lucas Moura,0
483,0,0,0,,,0,,,0,0,-1,1,0.0,433,30,,,0,1,0.5,0.5,0,Paulo,0.0,0,0,0,0.0,456,50,0,0.0,451,50,0,,,44,0,0,,0,,0.0,0.0,0,0,Gazzaniga,0.3,0,,a,17,6,0,401,27,0,2869,211,11449,845,0.0,0.0,0.0,Gazzaniga,0
484,0,0,8,,,0,,,0,0,-5,5,13.7,248,143,,,0,3,0.8,0.8,0,Bamidele,0.3,2,0,0,4.8,307,143,0,9.4,334,148,66,,,75,0,0,3,0,,1.0,2.7272727272727275,0,0,Alli,0.6,0,,a,17,6,25,191,100,2,16413,837,233906,3269,0.0,0.3,-0.13333333333333333,Alli,0
485,1,0,66,,,1,,,0,0,-2,2,54.7,107,25,,,0,2,3.8,3.8,6,Ben,3.3,5,4,0,14.8,151,45,0,47.4,214,88,377,,,48,0,0,,0,,3.0,3.5809018567639255,0,0,Davies,1.2,0,,a,17,6,46,125,26,15,52873,9512,143215,5940,0.7,3.1,0.20833333333333334,Davies,0
486,1,0,86,,,1,,,0,0,-1,1,80.1,61,45,,,0,3,3.8,3.8,3,Pierre-Emile,3.3,6,8,0,20.2,98,58,0,110.2,73,27,540,,,49,0,0,,0,,2.5,2.5,0,0,Højbjerg,0.8,0,,a,17,6,11,242,123,15,41052,5679,59951,5222,0.7,3.1,0.1020408163265306,Højbjerg,1
487,0,0,36,,,0,,,0,0,-1,1,20.4,215,125,,,0,3,0.8,0.8,0,Harry,0.3,4,7,0,5.5,296,137,0,35.0,254,100,256,,,54,0,0,,0,,1.2,1.7578125,0,0,Winks,0.1,0,,a,17,6,0,560,226,5,3046,124,8698,822,0.1,0.9,-0.13888888888888887,Winks,1
488,0,0,37,,,0,,,0,0,-1,1,2.1,316,108,,,0,2,0.8,0.8,0,Davinson,0.3,4,7,0,14.3,159,49,0,55.0,193,81,360,,,54,1,0,,0,,1.0,1.0,0,0,Sánchez,0.9,0,,a,17,6,86,57,3,4,19127,1967,39805,4177,0.1,0.7,-0.18518518518518517,Sánchez,0
489,0,0,0,0,0,0,,,0,0,-2,2,0.0,511,199,,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0,0.0,525,199,0,0.0,521,199,0,Joined Hoffenheim on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T09:30:18.086610Z,48,0,0,,0,,0.0,0.0,0,0,Sessegnon,0.1,0,,n,17,6,0,492,189,0,995,8,14621,674,0.0,0.0,0.0,Sessegnon,0
490,0,0,12,100,100,1,4,,0,0,-4,4,34.6,156,95,,,0,3,1.5,1.5,0,Steven,1.0,4,2,0,6.8,271,123,0,11.4,329,145,152,,2020-10-05T18:00:15.038315Z,71,0,0,,0,,1.5,3.552631578947368,0,0,Bergwijn,0.4,0,,a,17,6,22,205,108,6,9148,482,80705,1857,0.1,0.8,-0.07042253521126761,Bergwijn,0
491,0,0,0,,,0,,,0,0,-2,2,0.0,513,209,,,0,3,0.5,0.5,0,Gedson,0.0,0,0,0,0.0,527,209,0,0.0,523,209,0,,,48,0,0,,0,,0.0,0.0,0,0,Carvalho Fernandes,0.1,0,,a,17,6,0,495,200,0,1595,142,4957,336,0.0,0.0,0.0,Fernandes,0
492,0,0,0,0,0,0,,,0,0,-1,1,0.0,532,209,,,0,2,0.0,0.0,0,Japhet,0.0,0,0,0,0.0,546,209,0,0.0,542,209,0,Knock - Unknown return date,2020-10-05T10:00:16.076802Z,49,0,0,,0,,0.0,0.0,0,0,Tanganga,0.0,0,,i,17,6,0,521,202,0,530,10,6160,314,0.0,0.0,0.0,Tanganga,0
493,0,0,14,100,100,1,2,,0,0,-1,1,58.1,101,67,2,,0,3,0.8,0.8,1,Giovani,0.3,3,1,0,14.2,163,82,0,19.6,303,127,132,,2020-10-01T22:30:14.884729Z,69,0,0,,0,,1.3,2.7272727272727275,0,0,Lo Celso,0.4,0,,a,17,6,64,90,51,4,4721,276,31757,1060,0.0,0.6,-0.0966183574879227,Lo Celso,1
494,0,0,0,0,0,0,,,0,0,0,0,0.0,484,191,,,0,3,0.0,0.0,0,Oliver,0.0,0,0,0,0.0,501,191,0,0.0,497,191,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,45,0,0,,0,,0.0,0.0,0,0,Skipp,0.0,0,,n,17,6,0,458,178,0,1042,19,1991,107,0.0,0.0,0.0,Skipp,0
495,0,0,65,,,2,,,0,0,-1,1,44.6,133,83,,,0,3,4.8,4.8,3,Tanguy,4.3,6,3,1,18.5,113,63,0,73.0,149,57,290,,,59,0,0,,0,,2.5,4.655172413793103,0,0,Ndombele,0.4,0,,a,17,6,67,84,47,15,18481,3384,17123,2263,0.7,2.5,0.0847457627118644,Ndombele,1
496,0,0,0,0,0,0,,,-1,1,-2,2,0.0,413,168,,,0,2,0.0,0.0,0,Juan,0.0,0,0,0,0.0,436,169,0,0.0,432,170,0,Joined Villarreal on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-05T21:30:11.646440Z,43,0,0,,0,,0.0,0.0,0,0,Foyth,0.1,0,,n,17,6,0,379,150,0,1326,15,7960,526,0.0,0.0,0.0,Foyth,0
497,0,0,48,,,1,,,0,0,-2,2,48.5,125,32,,,0,2,2.5,2.5,6,Matt,2.0,4,4,0,16.1,133,36,0,64.6,167,69,345,,,58,0,0,,0,,2.5,2.608695652173913,0,0,Doherty,8.9,0,,a,17,6,47,122,25,10,134395,14225,1086593,39751,0.3,1.7,0.08620689655172414,Doherty,1
498,0,0,0,100,100,0,,,0,0,-1,1,0.0,417,21,,,0,1,0.5,0.5,0,Joe,0.0,0,0,0,0.0,440,41,0,0.0,435,41,0,,2020-08-20T13:00:12.071870Z,44,0,0,,0,,0.0,0.0,0,0,Hart,0.7,0,,a,17,6,0,383,18,0,6409,596,26992,1911,0.0,0.0,0.0,Hart,0
499,0,0,0,0,0,0,,,0,0,0,0,0.0,387,147,,,0,2,0.0,0.0,0,Cameron,0.0,0,0,0,0.0,409,147,0,0.0,405,148,0,Joined Bournemouth on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:12.318900Z,40,0,0,,0,,0.0,0.0,0,0,Carter-Vickers,0.3,0,,n,17,6,0,347,123,0,12342,137,19459,2119,0.0,0.0,0.0,Carter-Vickers,0
500,1,0,39,100,100,0,5,,1,-1,1,-1,61.3,96,21,,,0,2,2.5,2.5,0,Sergio,2.0,2,4,0,11.9,190,64,0,43.4,222,90,180,,2020-09-22T08:56:13.068534Z,56,0,0,,0,,3.0,3.0,0,0,Reguilón,3.9,0,,a,17,6,14,235,77,6,312251,50322,61653,21542,0.4,1.1,0.17857142857142858,Reguilón,0
501,0,0,-1,100,100,0,6,,0,0,0,0,0.0,590,237,3,,0,3,0.8,0.8,0,Gareth,0.3,1,3,0,1.3,368,167,0,2.2,375,171,18,,2020-09-22T08:56:43.846176Z,95,0,0,,0,,1.0,5.0,0,0,Bale,1.0,0,,a,17,6,11,247,127,1,123356,7407,56013,24669,0.0,0.1,-0.10526315789473684,Bale,0
502,0,0,0,,,0,,,0,0,0,0,0.0,588,72,,,0,4,0.5,0.5,0,Carlos Vinicius,0.0,0,0,0,0.0,590,73,0,0.0,589,72,0,,,70,0,0,,0,,0.0,0.0,0,0,Alves Morais,0.0,0,,a,17,6,0,589,73,0,3135,629,1832,760,0.0,0.0,0.0,Carlos Vinicius,0
503,0,0,3,,,0,,,0,0,0,0,0.0,546,211,,,0,2,2.7,2.7,1,Joe,1.0,1,0,0,0.0,556,211,0,0.0,552,211,1,,,50,0,0,,0,,1.0,90.0,0,0,Rodon,0.0,0,,a,17,6,0,541,207,1,394,196,97,64,0.2,0.2,-0.2,Rodon,0
504,0,0,0,,,0,,,0,0,0,0,0.0,379,10,,,0,1,0.0,-0.5,0,David,0.0,0,0,0,0.0,401,30,0,0.0,397,30,0,,,40,0,0,,0,,0.0,0.0,0,0,Button,4.7,0,,a,18,35,0,338,7,0,101303,6013,97389,6141,0.0,0.0,0.0,Button,0
505,1,3,72,100,100,0,,,0,0,0,0,40.3,142,19,,,1,4,2.0,1.5,4,Callum,2.0,6,8,2,17.3,126,21,0,77.4,131,17,317,,2020-10-15T01:00:17.517534Z,55,0,0,,0,,3.7,6.246056782334385,0,0,Robinson,0.8,0,,a,18,35,58,101,30,22,107450,6982,79878,9645,0.4,4.0,0.303030303030303,Callum Robinson,0
506,0,0,11,100,100,0,,,0,0,-1,1,13.2,250,75,,,0,2,0.0,-0.5,0,Kieran,0.0,2,8,0,2.3,345,126,0,7.4,346,132,135,,2020-09-19T14:00:16.077092Z,44,0,0,,0,,-1.5,-2.0,1,0,Gibbs,0.3,0,,a,18,35,2,307,106,-3,4495,360,39339,1239,0.0,-0.7,-0.7954545454545454,Gibbs,0
